sample_row_id,model,source,loc,token_count,ast_node_count,ast_max_depth,cyclomatic_complexity,function_count,loop_count,if_count,call_count
train:91745,gpt,cf,22.0,179.0,185.0,11.0,6.0,1.0,3.0,2.0,16.0
train:151018,qwen1.5,lc,30.0,161.0,156.0,10.0,7.0,1.0,2.0,2.0,4.0
train:47745,human,gh,5.0,42.0,36.0,8.0,2.0,1.0,0.0,1.0,3.0
train:176018,codellama,lc,5.0,40.0,28.0,8.0,2.0,1.0,0.0,1.0,1.0
train:164905,codellama,lc,9.0,90.0,96.0,8.0,2.0,1.0,0.0,1.0,5.0
train:173964,codellama,lc,12.0,93.0,89.0,7.0,3.0,1.0,0.0,0.0,3.0
train:80040,human,cf,44.0,221.0,199.0,11.0,7.0,0.0,2.0,3.0,16.0
train:2852,human,gh,12.0,69.0,50.0,6.0,2.0,1.0,0.0,1.0,2.0
train:170620,codellama,lc,25.0,187.0,163.0,9.0,9.0,2.0,4.0,4.0,10.0
train:44343,human,gh,4.0,36.0,27.0,6.0,1.0,1.0,0.0,0.0,2.0
train:149418,qwen1.5,lc,10.0,93.0,90.0,11.0,4.0,1.0,2.0,1.0,6.0
train:53114,human,gh,10.0,83.0,67.0,9.0,4.0,1.0,1.0,2.0,4.0
train:170666,codellama,lc,12.0,74.0,65.0,6.0,1.0,0.0,0.0,0.0,4.0
train:48892,human,gh,37.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:150066,qwen1.5,lc,16.0,44.0,35.0,5.0,1.0,0.0,0.0,0.0,2.0
train:66926,human,cf,67.0,610.0,662.0,11.0,22.0,1.0,5.0,9.0,17.0
train:78634,human,cf,77.0,492.0,380.0,10.0,6.0,13.0,2.0,1.0,35.0
train:25840,human,gh,11.0,80.0,73.0,7.0,6.0,1.0,0.0,2.0,3.0
train:50643,human,gh,19.0,175.0,131.0,8.0,5.0,1.0,0.0,4.0,5.0
train:148738,qwen1.5,lc,6.0,61.0,50.0,7.0,2.0,1.0,1.0,0.0,4.0
train:35922,human,gh,13.0,84.0,72.0,7.0,2.0,1.0,1.0,0.0,5.0
train:77509,human,cf,171.0,883.0,727.0,11.0,19.0,6.0,6.0,8.0,49.0
train:155297,qwen1.5,lc,10.0,140.0,140.0,10.0,5.0,1.0,2.0,1.0,11.0
train:124801,nxcode,lc,14.0,103.0,95.0,8.0,1.0,1.0,0.0,0.0,9.0
train:132807,llama3.1,lc,5.0,36.0,31.0,5.0,1.0,0.0,0.0,0.0,2.0
train:146897,codellama,lc,22.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:120735,nxcode,lc,10.0,81.0,82.0,9.0,5.0,1.0,0.0,1.0,8.0
train:11638,human,gh,5.0,67.0,65.0,9.0,1.0,1.0,0.0,0.0,4.0
train:123423,nxcode,lc,16.0,87.0,77.0,8.0,3.0,1.0,1.0,1.0,5.0
train:37226,human,gh,10.0,49.0,34.0,8.0,3.0,1.0,0.0,0.0,2.0
train:137658,llama3.1,lc,9.0,41.0,37.0,6.0,1.0,1.0,0.0,0.0,4.0
train:153280,qwen1.5,lc,12.0,166.0,189.0,12.0,6.0,1.0,3.0,1.0,7.0
train:142,human,gh,20.0,155.0,161.0,10.0,5.0,1.0,2.0,1.0,5.0
train:61183,human,cf,1514.0,7027.0,6070.0,14.0,182.0,53.0,65.0,81.0,170.0
train:37061,human,gh,7.0,62.0,45.0,9.0,2.0,1.0,0.0,1.0,3.0
train:30519,human,gh,26.0,181.0,140.0,8.0,4.0,1.0,1.0,2.0,6.0
train:76926,human,cf,45.0,274.0,260.0,11.0,8.0,0.0,5.0,0.0,18.0
train:106092,qwen1.5,gh,7.0,38.0,20.0,7.0,3.0,1.0,0.0,2.0,2.0
train:174238,codellama,lc,2.0,23.0,17.0,8.0,1.0,1.0,0.0,0.0,2.0
train:164844,codellama,lc,21.0,220.0,221.0,11.0,6.0,1.0,3.0,0.0,14.0
train:44147,human,gh,52.0,371.0,320.0,12.0,9.0,1.0,0.0,7.0,20.0
train:61042,human,cf,15.0,81.0,66.0,10.0,3.0,0.0,1.0,1.0,7.0
train:170279,codellama,lc,3.0,49.0,43.0,10.0,2.0,1.0,1.0,0.0,2.0
train:94234,codellama,gh,4.0,43.0,37.0,7.0,2.0,1.0,0.0,1.0,1.0
train:74412,human,cf,58.0,465.0,476.0,11.0,21.0,4.0,10.0,8.0,17.0
train:12194,human,gh,16.0,103.0,85.0,8.0,3.0,1.0,0.0,2.0,4.0
train:92679,gpt,cf,64.0,516.0,507.0,13.0,17.0,1.0,7.0,7.0,28.0
train:116658,gpt,gh,2.0,39.0,34.0,9.0,2.0,1.0,0.0,0.0,0.0
train:130728,nxcode,lc,39.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:111772,codellama,gh,5.0,37.0,23.0,8.0,1.0,1.0,0.0,0.0,2.0
train:157158,qwen1.5,lc,13.0,98.0,92.0,8.0,4.0,1.0,1.0,2.0,2.0
train:36591,human,gh,6.0,42.0,27.0,6.0,1.0,1.0,0.0,0.0,2.0
train:31037,human,gh,139.0,786.0,649.0,11.0,21.0,3.0,2.0,13.0,43.0
train:82991,human,cf,19.0,82.0,67.0,9.0,3.0,0.0,2.0,0.0,10.0
train:154984,qwen1.5,lc,6.0,49.0,41.0,6.0,3.0,0.0,2.0,0.0,4.0
train:61963,human,cf,234.0,879.0,779.0,17.0,22.0,1.0,9.0,11.0,53.0
train:28763,human,gh,23.0,168.0,117.0,8.0,7.0,1.0,1.0,2.0,7.0
train:93530,gpt,cf,13.0,126.0,115.0,9.0,5.0,1.0,1.0,1.0,13.0
train:115751,codellama,gh,4.0,18.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0
train:64998,human,cf,51.0,233.0,209.0,9.0,4.0,1.0,3.0,0.0,15.0
train:46621,human,gh,6.0,40.0,29.0,7.0,2.0,1.0,0.0,1.0,2.0
train:108236,nxcode,gh,17.0,127.0,103.0,7.0,3.0,1.0,0.0,2.0,12.0
train:69820,human,cf,178.0,629.0,425.0,14.0,13.0,8.0,5.0,5.0,39.0
train:96518,qwen1.5,gh,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:151741,qwen1.5,lc,13.0,47.0,33.0,7.0,1.0,1.0,0.0,0.0,4.0
train:140900,llama3.1,lc,5.0,71.0,63.0,10.0,2.0,1.0,0.0,0.0,5.0
train:149840,qwen1.5,lc,9.0,75.0,64.0,11.0,1.0,1.0,0.0,0.0,6.0
train:28962,human,gh,10.0,123.0,114.0,8.0,1.0,1.0,0.0,0.0,11.0
train:101355,nxcode,gh,20.0,129.0,98.0,8.0,8.0,1.0,0.0,4.0,10.0
train:93858,nxcode,gh,9.0,72.0,92.0,8.0,1.0,1.0,0.0,0.0,0.0
train:157606,qwen1.5,lc,3.0,29.0,24.0,7.0,2.0,1.0,0.0,0.0,0.0
train:116223,qwen1.5,gh,16.0,119.0,80.0,9.0,3.0,2.0,1.0,1.0,5.0
train:103050,qwen1.5,gh,3.0,13.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
train:66339,human,cf,132.0,435.0,269.0,14.0,9.0,8.0,1.0,5.0,30.0
train:44409,human,gh,9.0,69.0,53.0,7.0,3.0,1.0,0.0,2.0,1.0
train:73623,human,cf,69.0,371.0,337.0,8.0,10.0,0.0,6.0,3.0,17.0
train:79930,human,cf,118.0,563.0,455.0,11.0,12.0,7.0,5.0,4.0,30.0
train:6469,human,gh,31.0,244.0,202.0,10.0,9.0,1.0,0.0,7.0,14.0
train:109526,gpt,gh,6.0,47.0,38.0,8.0,3.0,1.0,0.0,1.0,2.0
train:31108,human,gh,17.0,107.0,83.0,7.0,1.0,1.0,0.0,0.0,7.0
train:32180,human,gh,31.0,185.0,172.0,10.0,9.0,1.0,1.0,4.0,5.0
train:3550,human,gh,54.0,411.0,354.0,12.0,9.0,3.0,1.0,5.0,17.0
train:152527,qwen1.5,lc,22.0,218.0,227.0,11.0,7.0,1.0,3.0,2.0,12.0
train:52150,human,gh,11.0,72.0,53.0,9.0,3.0,1.0,0.0,0.0,5.0
train:47064,human,gh,12.0,101.0,87.0,9.0,5.0,1.0,1.0,3.0,4.0
train:56658,human,cf,117.0,895.0,828.0,12.0,33.0,2.0,15.0,15.0,57.0
train:91539,codellama,cf,42.0,210.0,175.0,11.0,11.0,1.0,3.0,4.0,7.0
train:38631,human,gh,12.0,86.0,72.0,7.0,1.0,1.0,0.0,0.0,5.0
train:3231,human,gh,24.0,275.0,214.0,8.0,8.0,1.0,0.0,7.0,9.0
train:134470,llama3.1,lc,8.0,64.0,51.0,7.0,2.0,1.0,0.0,1.0,4.0
train:60954,human,cf,51.0,232.0,190.0,9.0,10.0,1.0,3.0,5.0,12.0
train:54884,human,gh,21.0,169.0,120.0,8.0,5.0,1.0,0.0,4.0,7.0
train:99540,gpt,gh,12.0,97.0,70.0,7.0,2.0,3.0,0.0,1.0,3.0
train:76875,human,cf,93.0,344.0,247.0,10.0,10.0,4.0,4.0,4.0,23.0
train:92777,gpt,cf,47.0,358.0,375.0,9.0,10.0,1.0,3.0,2.0,14.0
train:165877,codellama,lc,9.0,63.0,60.0,7.0,6.0,0.0,1.0,2.0,1.0
train:153776,qwen1.5,lc,27.0,263.0,292.0,11.0,8.0,2.0,3.0,1.0,9.0
train:20851,human,gh,11.0,69.0,52.0,7.0,2.0,1.0,0.0,1.0,5.0
train:121155,nxcode,lc,15.0,96.0,81.0,9.0,4.0,1.0,1.0,2.0,4.0
train:156242,qwen1.5,lc,17.0,230.0,238.0,12.0,8.0,1.0,3.0,2.0,21.0
train:109816,nxcode,gh,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:126634,nxcode,lc,9.0,60.0,48.0,6.0,1.0,1.0,0.0,0.0,4.0
train:168700,codellama,lc,12.0,63.0,55.0,6.0,1.0,1.0,0.0,0.0,3.0
train:67379,human,cf,81.0,383.0,376.0,11.0,15.0,1.0,2.0,9.0,22.0
train:138592,llama3.1,lc,6.0,49.0,41.0,8.0,1.0,1.0,0.0,0.0,8.0
train:106151,nxcode,gh,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:60342,human,cf,17.0,125.0,126.0,8.0,4.0,0.0,0.0,1.0,9.0
train:173412,codellama,lc,2.0,24.0,21.0,7.0,2.0,1.0,0.0,0.0,1.0
train:26238,human,gh,9.0,64.0,50.0,8.0,2.0,1.0,0.0,1.0,1.0
train:106474,nxcode,gh,5.0,24.0,28.0,7.0,1.0,1.0,0.0,0.0,1.0
train:69816,human,cf,394.0,1459.0,996.0,12.0,23.0,12.0,7.0,10.0,60.0
train:55752,human,cf,81.0,414.0,376.0,10.0,9.0,2.0,6.0,1.0,16.0
train:109569,gpt,gh,4.0,29.0,21.0,8.0,1.0,1.0,0.0,0.0,2.0
train:136786,llama3.1,lc,9.0,63.0,51.0,9.0,3.0,1.0,0.0,2.0,4.0
train:75509,human,cf,27.0,125.0,93.0,7.0,4.0,1.0,2.0,1.0,8.0
train:90279,codellama,cf,5.0,35.0,33.0,6.0,3.0,0.0,1.0,1.0,1.0
train:96569,gpt,gh,10.0,72.0,80.0,11.0,4.0,1.0,0.0,2.0,2.0
train:72744,human,cf,19.0,120.0,118.0,9.0,2.0,0.0,1.0,0.0,20.0
train:144155,llama3.1,lc,9.0,92.0,88.0,10.0,5.0,1.0,2.0,1.0,8.0
train:173067,codellama,lc,42.0,295.0,231.0,9.0,8.0,6.0,3.0,4.0,3.0
train:91675,gpt,cf,4.0,63.0,69.0,10.0,2.0,0.0,1.0,0.0,9.0
train:20017,human,gh,14.0,95.0,67.0,9.0,2.0,2.0,0.0,1.0,2.0
train:157688,qwen1.5,lc,10.0,48.0,33.0,8.0,1.0,0.0,0.0,0.0,2.0
train:67375,human,cf,43.0,232.0,208.0,8.0,9.0,1.0,7.0,1.0,14.0
train:46071,human,gh,68.0,667.0,621.0,11.0,14.0,1.0,0.0,2.0,33.0
train:90392,gpt,cf,18.0,144.0,134.0,9.0,4.0,1.0,3.0,0.0,15.0
train:131339,nxcode,lc,2.0,21.0,16.0,7.0,1.0,1.0,0.0,0.0,0.0
train:169506,codellama,lc,13.0,109.0,98.0,9.0,6.0,1.0,2.0,2.0,6.0
train:127213,nxcode,lc,9.0,61.0,50.0,7.0,1.0,1.0,0.0,0.0,6.0
train:9638,human,gh,40.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:151896,qwen1.5,lc,7.0,52.0,43.0,6.0,2.0,1.0,0.0,0.0,3.0
train:73900,human,cf,29.0,227.0,244.0,11.0,5.0,0.0,4.0,0.0,13.0
train:154162,qwen1.5,lc,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:106659,nxcode,gh,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:21370,human,gh,23.0,89.0,64.0,7.0,4.0,1.0,0.0,1.0,4.0
train:55874,human,cf,72.0,303.0,240.0,10.0,8.0,0.0,3.0,4.0,13.0
train:12258,human,gh,35.0,300.0,265.0,15.0,14.0,1.0,2.0,6.0,7.0
train:75518,human,cf,472.0,2103.0,1671.0,14.0,49.0,18.0,16.0,25.0,114.0
train:26450,human,gh,15.0,165.0,138.0,8.0,3.0,1.0,0.0,2.0,13.0
train:123328,nxcode,lc,7.0,70.0,57.0,6.0,2.0,1.0,0.0,0.0,2.0
train:26383,human,gh,11.0,51.0,40.0,7.0,2.0,1.0,0.0,1.0,0.0
train:158110,qwen1.5,lc,10.0,147.0,140.0,14.0,5.0,1.0,3.0,1.0,7.0
train:17438,human,gh,4.0,38.0,28.0,9.0,1.0,1.0,0.0,0.0,4.0
train:17394,human,gh,30.0,180.0,125.0,11.0,6.0,1.0,0.0,1.0,6.0
train:5309,human,gh,18.0,183.0,139.0,8.0,5.0,1.0,0.0,4.0,6.0
train:27382,human,gh,27.0,153.0,119.0,10.0,8.0,1.0,1.0,3.0,7.0
train:17902,human,gh,20.0,128.0,102.0,9.0,6.0,1.0,3.0,2.0,8.0
train:53347,human,gh,31.0,123.0,85.0,8.0,2.0,1.0,0.0,1.0,7.0
train:26645,human,gh,7.0,41.0,29.0,8.0,2.0,1.0,0.0,1.0,3.0
train:177141,codellama,lc,16.0,90.0,88.0,9.0,1.0,1.0,0.0,0.0,6.0
train:43836,human,gh,8.0,67.0,60.0,7.0,3.0,1.0,1.0,1.0,1.0
train:172493,codellama,lc,8.0,105.0,96.0,10.0,5.0,1.0,2.0,1.0,7.0
train:80774,human,cf,119.0,470.0,383.0,10.0,13.0,0.0,3.0,8.0,30.0
train:95127,qwen1.5,gh,5.0,16.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0
train:118385,nxcode,gh,14.0,87.0,77.0,8.0,1.0,2.0,0.0,0.0,0.0
train:797,human,gh,44.0,302.0,280.0,11.0,12.0,1.0,4.0,4.0,17.0
train:135019,llama3.1,lc,11.0,113.0,113.0,10.0,5.0,1.0,2.0,1.0,7.0
train:132059,llama3.1,lc,2.0,18.0,11.0,5.0,1.0,1.0,0.0,0.0,1.0
train:64707,human,cf,29.0,157.0,143.0,8.0,7.0,0.0,2.0,4.0,9.0
train:42834,human,gh,6.0,57.0,47.0,7.0,1.0,1.0,0.0,0.0,4.0
train:89916,codellama,cf,15.0,117.0,114.0,8.0,4.0,1.0,1.0,2.0,12.0
train:98098,qwen1.5,gh,9.0,61.0,44.0,7.0,3.0,1.0,0.0,2.0,5.0
train:138245,llama3.1,lc,10.0,80.0,64.0,7.0,2.0,1.0,0.0,1.0,7.0
train:47985,human,gh,12.0,95.0,79.0,10.0,5.0,1.0,0.0,1.0,5.0
train:17308,human,gh,29.0,207.0,157.0,10.0,13.0,1.0,1.0,9.0,9.0
train:16298,human,gh,6.0,45.0,39.0,8.0,3.0,1.0,0.0,1.0,0.0
train:10645,human,gh,9.0,68.0,56.0,9.0,3.0,1.0,1.0,1.0,6.0
train:163739,codellama,lc,16.0,120.0,101.0,8.0,4.0,3.0,0.0,3.0,7.0
train:12584,human,gh,9.0,107.0,86.0,14.0,3.0,1.0,0.0,0.0,10.0
train:28292,human,gh,36.0,210.0,166.0,10.0,6.0,1.0,1.0,4.0,11.0
train:96540,llama3.1,gh,11.0,98.0,92.0,9.0,4.0,1.0,1.0,2.0,6.0
train:159832,qwen1.5,lc,8.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:123920,nxcode,lc,8.0,67.0,56.0,9.0,4.0,1.0,0.0,1.0,2.0
train:112323,nxcode,gh,6.0,26.0,12.0,6.0,1.0,1.0,0.0,0.0,0.0
train:109879,codellama,gh,3.0,14.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0
train:167804,codellama,lc,10.0,89.0,58.0,5.0,1.0,0.0,0.0,0.0,3.0
train:174335,codellama,lc,10.0,57.0,39.0,6.0,4.0,1.0,1.0,2.0,0.0
train:154463,qwen1.5,lc,7.0,40.0,32.0,6.0,1.0,1.0,0.0,0.0,3.0
train:33431,human,gh,13.0,113.0,94.0,8.0,3.0,1.0,0.0,2.0,4.0
train:48434,human,gh,4.0,44.0,32.0,8.0,1.0,1.0,0.0,0.0,3.0
train:141763,llama3.1,lc,18.0,158.0,128.0,10.0,4.0,1.0,2.0,1.0,14.0
train:140694,llama3.1,lc,10.0,69.0,75.0,6.0,1.0,0.0,0.0,0.0,7.0
train:103771,nxcode,gh,7.0,39.0,23.0,7.0,2.0,1.0,0.0,1.0,1.0
train:69421,human,cf,97.0,465.0,424.0,10.0,11.0,2.0,6.0,2.0,24.0
train:22723,human,gh,7.0,69.0,48.0,7.0,2.0,1.0,0.0,1.0,2.0
train:15544,human,gh,11.0,81.0,63.0,7.0,2.0,1.0,0.0,1.0,5.0
train:13183,human,gh,44.0,371.0,344.0,14.0,18.0,1.0,2.0,10.0,26.0
train:23329,human,gh,8.0,67.0,64.0,8.0,1.0,1.0,0.0,0.0,5.0
train:124265,nxcode,lc,25.0,193.0,162.0,10.0,8.0,3.0,0.0,6.0,7.0
train:7299,human,gh,9.0,67.0,54.0,8.0,2.0,1.0,0.0,1.0,4.0
train:71690,human,cf,35.0,194.0,155.0,9.0,7.0,0.0,4.0,2.0,13.0
train:61889,human,cf,14.0,111.0,115.0,9.0,4.0,0.0,2.0,1.0,9.0
train:160895,llama3.1,lc,6.0,45.0,38.0,6.0,1.0,1.0,0.0,0.0,5.0
train:105222,qwen1.5,gh,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:170377,codellama,lc,9.0,63.0,61.0,6.0,3.0,1.0,0.0,1.0,1.0
train:137670,llama3.1,lc,7.0,52.0,44.0,7.0,1.0,1.0,0.0,0.0,7.0
train:19336,human,gh,27.0,169.0,63.0,7.0,3.0,1.0,0.0,0.0,4.0
train:79099,human,cf,86.0,407.0,318.0,10.0,16.0,2.0,3.0,9.0,25.0
train:167498,codellama,lc,16.0,79.0,64.0,10.0,3.0,1.0,1.0,1.0,3.0
train:143052,llama3.1,lc,8.0,80.0,77.0,9.0,5.0,1.0,2.0,1.0,3.0
train:12783,human,gh,5.0,59.0,55.0,7.0,2.0,1.0,0.0,0.0,3.0
train:30022,human,gh,107.0,695.0,598.0,16.0,41.0,1.0,0.0,32.0,43.0
train:147822,qwen1.5,lc,21.0,94.0,81.0,9.0,3.0,1.0,1.0,1.0,3.0
train:107547,codellama,gh,15.0,48.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0
train:11828,human,gh,11.0,123.0,105.0,10.0,2.0,1.0,0.0,0.0,8.0
train:114887,gpt,gh,28.0,169.0,167.0,8.0,1.0,1.0,0.0,0.0,13.0
train:32145,human,gh,10.0,132.0,113.0,10.0,3.0,1.0,0.0,1.0,11.0
train:5700,human,gh,20.0,156.0,100.0,11.0,2.0,1.0,0.0,1.0,11.0
train:14776,human,gh,9.0,70.0,56.0,7.0,3.0,1.0,1.0,1.0,2.0
train:92660,gpt,cf,10.0,79.0,79.0,6.0,3.0,0.0,2.0,0.0,9.0
train:151036,qwen1.5,lc,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:62269,human,cf,36.0,375.0,384.0,12.0,8.0,0.0,3.0,3.0,29.0
train:101605,nxcode,gh,11.0,87.0,60.0,10.0,5.0,2.0,0.0,2.0,6.0
train:36129,human,gh,6.0,74.0,63.0,8.0,1.0,1.0,0.0,0.0,4.0
train:91872,gpt,cf,5.0,63.0,62.0,8.0,2.0,0.0,1.0,0.0,10.0
train:36402,human,gh,5.0,55.0,40.0,7.0,1.0,1.0,0.0,0.0,2.0
train:19713,human,gh,3.0,28.0,20.0,6.0,1.0,1.0,0.0,0.0,1.0
train:67449,human,cf,28.0,141.0,132.0,9.0,4.0,0.0,3.0,0.0,13.0
train:107411,gpt,gh,3.0,32.0,24.0,7.0,1.0,1.0,0.0,0.0,2.0
train:167045,codellama,lc,7.0,55.0,48.0,8.0,3.0,1.0,1.0,1.0,1.0
train:59695,human,cf,39.0,379.0,385.0,10.0,11.0,2.0,5.0,3.0,23.0
train:22351,human,gh,7.0,45.0,34.0,7.0,3.0,1.0,0.0,1.0,2.0
train:103236,qwen1.5,gh,3.0,13.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
train:117163,gpt,gh,5.0,38.0,26.0,9.0,1.0,1.0,0.0,0.0,2.0
train:60206,human,cf,222.0,740.0,515.0,9.0,8.0,9.0,5.0,2.0,40.0
train:14956,human,gh,12.0,87.0,66.0,9.0,5.0,1.0,0.0,2.0,4.0
train:176057,codellama,lc,21.0,195.0,168.0,8.0,4.0,3.0,1.0,1.0,8.0
train:25768,human,gh,9.0,53.0,29.0,6.0,1.0,1.0,0.0,0.0,1.0
train:32989,human,gh,47.0,518.0,541.0,12.0,10.0,2.0,3.0,4.0,18.0
train:37410,human,gh,9.0,61.0,53.0,8.0,3.0,1.0,1.0,0.0,3.0
train:10262,human,gh,5.0,44.0,38.0,9.0,1.0,1.0,0.0,0.0,4.0
train:101201,codellama,gh,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:85597,human,cf,90.0,352.0,303.0,11.0,15.0,0.0,3.0,9.0,14.0
train:46331,human,gh,20.0,141.0,116.0,9.0,2.0,1.0,0.0,1.0,17.0
train:167027,codellama,lc,8.0,55.0,46.0,7.0,3.0,0.0,1.0,1.0,3.0
train:155497,qwen1.5,lc,13.0,79.0,86.0,6.0,1.0,0.0,0.0,0.0,6.0
train:119003,nxcode,lc,7.0,42.0,31.0,5.0,1.0,0.0,0.0,0.0,2.0
train:125980,nxcode,lc,17.0,135.0,109.0,9.0,6.0,1.0,2.0,2.0,3.0
train:135929,llama3.1,lc,23.0,284.0,285.0,12.0,9.0,2.0,2.0,4.0,5.0
train:76191,human,cf,1402.0,6543.0,5612.0,14.0,167.0,53.0,54.0,81.0,153.0
train:131561,nxcode,lc,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:65254,human,cf,56.0,293.0,284.0,9.0,5.0,0.0,4.0,0.0,19.0
train:105225,nxcode,gh,9.0,86.0,76.0,8.0,4.0,1.0,0.0,1.0,1.0
train:30739,human,gh,35.0,232.0,209.0,9.0,11.0,1.0,0.0,8.0,7.0
train:54821,human,gh,14.0,151.0,139.0,10.0,4.0,1.0,0.0,3.0,6.0
train:71426,human,cf,70.0,550.0,549.0,10.0,13.0,3.0,4.0,5.0,38.0
train:82380,human,cf,49.0,411.0,400.0,10.0,10.0,3.0,6.0,3.0,41.0
train:22272,human,gh,3.0,37.0,26.0,7.0,1.0,1.0,0.0,0.0,2.0
train:42524,human,gh,15.0,84.0,71.0,6.0,3.0,1.0,0.0,1.0,5.0
train:154146,qwen1.5,lc,13.0,108.0,109.0,8.0,4.0,1.0,1.0,2.0,4.0
train:121564,nxcode,lc,10.0,77.0,64.0,7.0,1.0,1.0,0.0,0.0,7.0
train:25172,human,gh,5.0,42.0,34.0,9.0,1.0,1.0,0.0,0.0,3.0
train:116842,qwen1.5,gh,13.0,74.0,53.0,9.0,3.0,1.0,0.0,2.0,3.0
train:2862,human,gh,7.0,65.0,54.0,8.0,4.0,1.0,0.0,1.0,3.0
train:145558,llama3.1,lc,11.0,192.0,223.0,11.0,9.0,1.0,2.0,3.0,3.0
train:7953,human,gh,29.0,177.0,126.0,10.0,3.0,3.0,0.0,2.0,8.0
train:62097,human,cf,33.0,151.0,154.0,8.0,4.0,0.0,1.0,0.0,7.0
train:141492,llama3.1,lc,38.0,295.0,244.0,9.0,8.0,4.0,2.0,3.0,10.0
train:133338,llama3.1,lc,8.0,75.0,57.0,9.0,1.0,1.0,0.0,0.0,7.0
train:52626,human,gh,55.0,356.0,264.0,9.0,9.0,1.0,0.0,8.0,10.0
train:125439,nxcode,lc,19.0,77.0,62.0,7.0,1.0,1.0,0.0,0.0,5.0
train:173140,codellama,lc,7.0,58.0,51.0,8.0,3.0,1.0,1.0,1.0,2.0
train:118764,nxcode,lc,4.0,32.0,20.0,8.0,1.0,1.0,0.0,0.0,2.0
train:141772,llama3.1,lc,5.0,52.0,38.0,7.0,1.0,1.0,0.0,0.0,4.0
train:45466,human,gh,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:129009,nxcode,lc,8.0,52.0,43.0,6.0,1.0,1.0,0.0,0.0,9.0
train:107586,qwen1.5,gh,11.0,71.0,50.0,7.0,5.0,1.0,1.0,3.0,3.0
train:27904,human,gh,12.0,79.0,58.0,8.0,4.0,1.0,1.0,2.0,2.0
train:137131,llama3.1,lc,16.0,214.0,214.0,12.0,11.0,1.0,5.0,2.0,5.0
train:110722,codellama,gh,4.0,18.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0
train:162813,qwen1.5,lc,59.0,298.0,284.0,5.0,1.0,0.0,0.0,0.0,1.0
train:165181,codellama,lc,6.0,71.0,48.0,10.0,1.0,1.0,0.0,0.0,6.0
train:32200,human,gh,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:93206,codellama,cf,28.0,288.0,325.0,11.0,6.0,1.0,4.0,1.0,7.0
train:89061,gpt,cf,41.0,273.0,250.0,9.0,6.0,2.0,3.0,2.0,21.0
train:107869,nxcode,gh,3.0,17.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0
train:123278,nxcode,lc,9.0,60.0,50.0,7.0,4.0,1.0,1.0,2.0,1.0
train:118944,nxcode,lc,9.0,45.0,35.0,6.0,2.0,1.0,1.0,0.0,2.0
train:161195,llama3.1,lc,5.0,39.0,32.0,7.0,1.0,1.0,0.0,0.0,5.0
train:162854,qwen1.5,lc,9.0,75.0,75.0,8.0,3.0,1.0,1.0,1.0,1.0
train:72559,human,cf,54.0,223.0,173.0,9.0,8.0,0.0,4.0,3.0,21.0
train:57471,human,cf,161.0,557.0,442.0,10.0,15.0,0.0,9.0,4.0,35.0
train:93460,gpt,cf,53.0,427.0,403.0,11.0,21.0,2.0,5.0,8.0,27.0
train:5348,human,gh,5.0,55.0,44.0,7.0,2.0,1.0,0.0,1.0,3.0
train:49370,human,gh,21.0,191.0,176.0,8.0,2.0,1.0,0.0,1.0,13.0
train:133844,llama3.1,lc,9.0,57.0,47.0,7.0,3.0,1.0,1.0,1.0,4.0
train:91028,codellama,cf,26.0,289.0,289.0,10.0,15.0,1.0,8.0,3.0,15.0
train:96260,llama3.1,gh,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train:112366,codellama,gh,10.0,55.0,37.0,7.0,3.0,1.0,0.0,2.0,2.0
train:176454,codellama,lc,2.0,43.0,43.0,10.0,2.0,1.0,0.0,0.0,2.0
train:128587,nxcode,lc,29.0,249.0,203.0,9.0,4.0,1.0,1.0,2.0,12.0
