sample_row_id,code_sha1,dataset_split,split_index,language,model,source,target,char_count,loc,token_count,ast_max_depth,cyclomatic_complexity
train:168333,527eea80bdab45995b2abd3224199795c5e48f8a,train,168333,python,codellama,lc,ai,45.0,2.0,24.0,5.0,1.0
train:10616,15408a79a515a40902337594faae4125266dea38,train,10616,python,human,gh,human,642.0,18.0,176.0,10.0,9.0
train:45622,480ad9799bbc5d3a00ad0afa7b9cf562b16d7450,train,45622,python,human,gh,human,250.0,7.0,56.0,7.0,2.0
train:136764,802d1dd380450e168dea9eea45ab19ded13b09bd,train,136764,python,llama3.1,lc,ai,130.0,6.0,42.0,6.0,1.0
train:165740,2e3dcbf9a004a54e3145e4cefcd0822b60191c38,train,165740,python,codellama,lc,ai,366.0,10.0,133.0,10.0,3.0
train:5032,2128caa23a1c387f5a4d8e922a082fba771be41b,train,5032,python,human,gh,human,843.0,22.0,128.0,7.0,4.0
train:24224,afc47d7c5cff1e3b854a8dd1c93d4cfd619c64e8,train,24224,python,human,gh,human,605.0,14.0,140.0,11.0,2.0
train:75647,0622cd4fe50891a0f6417cbf47c497a1d642757f,train,75647,python,human,cf,human,523.0,49.0,225.0,9.0,7.0
train:26753,5bf1febecf8a24b93c00a1d7fdb0f7020c615287,train,26753,python,human,gh,human,203.0,7.0,59.0,9.0,2.0
train:137528,b2a6d874624c54277014bec90d5eaf581337d655,train,137528,python,llama3.1,lc,ai,225.0,12.0,0.0,0.0,0.0
train:95100,206052c042aebd6c6aa798fad9ff5f6ec366c20a,train,95100,python,gpt,gh,ai,234.0,10.0,51.0,6.0,2.0
train:59756,cb7b49caee25cf91180403726ed3bdcb6ff4c632,train,59756,python,human,cf,human,20897.0,1444.0,6617.0,0.0,0.0
train:89581,2d0b3fb903a6e578566cb5d4726c1042aac6b968,train,89581,python,gpt,cf,ai,319.0,17.0,103.0,7.0,4.0
train:10733,938800aa313bc358d40147919fc5513cceca8aec,train,10733,python,human,gh,human,652.0,19.0,145.0,10.0,5.0
train:14117,90ee7cefcbfc07ebc5d55be851e5490b7058148d,train,14117,python,human,gh,human,269.0,12.0,69.0,8.0,3.0
train:165417,5e22230bc9a8fd16f8cee6583fb0a6b6862d4626,train,165417,python,codellama,lc,ai,226.0,5.0,54.0,0.0,0.0
train:151063,a11879c250dafeb0fcc04b071d2212081c5f8f18,train,151063,python,qwen1.5,lc,ai,184.0,5.0,41.0,0.0,0.0
train:13059,49c2b61aa9d41a00fc1c15ee5c30e65e60e6a2b1,train,13059,python,human,gh,human,947.0,21.0,185.0,11.0,8.0
train:111423,f44683185bfc328c30a4a3d3abaf7b8671cae4a3,train,111423,python,llama3.1,gh,ai,144.0,6.0,54.0,7.0,3.0
train:59294,626d799d6ddbc728e0bc794d624de66b091430e2,train,59294,python,human,cf,human,2368.0,139.0,830.0,11.0,13.0
train:139298,bf5044622d7c3f2d0da5ee546fb837fadf57a740,train,139298,python,llama3.1,lc,ai,257.0,11.0,66.0,6.0,1.0
train:100942,749c123ad5438654f8ba04c00df1d2426f53b597,train,100942,python,gpt,gh,ai,272.0,11.0,52.0,6.0,1.0
train:177158,74c250577bfc7e3e156cea9cc11965baa870517c,train,177158,python,codellama,lc,ai,100.0,3.0,40.0,0.0,0.0
train:75238,3292ab3dafd77e022110d8eeaf3efc7c979ba602,train,75238,python,human,cf,human,2554.0,99.0,785.0,11.0,22.0
train:154068,e477fa22d8279549d4c635cab3a6e8b6af5d12db,train,154068,python,qwen1.5,lc,ai,411.0,17.0,108.0,0.0,0.0
train:158474,7a88d999c204b64a81c665be77ffda565ae31841,train,158474,python,qwen1.5,lc,ai,73.0,3.0,21.0,6.0,1.0
train:19248,c8d9d39c44bd6e253edb3ed57255542860faa145,train,19248,python,human,gh,human,1396.0,27.0,200.0,12.0,3.0
train:40719,eee246748e96bf7388dcc8be29e8088b902496c6,train,40719,python,human,gh,human,658.0,15.0,152.0,12.0,6.0
train:65544,2ffd6ea6ec4c07754ce88d71c3b3fde77e50dc87,train,65544,python,human,cf,human,383.0,59.0,172.0,9.0,7.0
train:157798,c5185a0771e4e6d72c6b65f08f3c5c0453aefea8,train,157798,python,qwen1.5,lc,ai,249.0,12.0,86.0,9.0,4.0
train:56189,b409d3a3c9fe681f73ba7c42f5645ae00fac42f4,train,56189,python,human,cf,human,6941.0,288.0,2423.0,12.0,58.0
train:155674,d5f370acfe7e6201071f6071b44e8df158d34273,train,155674,python,qwen1.5,lc,ai,186.0,7.0,68.0,5.0,1.0
train:74547,75dff0025929d0e50fd96d130d0b0b8505e70dd4,train,74547,python,human,cf,human,282.0,10.0,82.0,9.0,6.0
train:97598,74e92a277a4fe426e49e5e2c65e416cbce21f22f,train,97598,python,qwen1.5,gh,ai,167.0,9.0,43.0,8.0,1.0
train:167900,85d4bc6a1ddcdce5b352ebec5ed4383ece3ae560,train,167900,python,codellama,lc,ai,295.0,11.0,96.0,8.0,6.0
train:62360,24c897702befa77d682e88e0ea5f420ab5caf557,train,62360,python,human,cf,human,947.0,81.0,371.0,14.0,17.0
train:35303,a62cf6c0c878815bec8c043ccd3c1fd4b4bff3cb,train,35303,python,human,gh,human,286.0,9.0,97.0,9.0,4.0
train:129882,b46a6a95434e2769c2c77516d1ef239a5169b610,train,129882,python,nxcode,lc,ai,479.0,27.0,127.0,9.0,6.0
train:151984,3687ffbe7401c9e8c1012eae8db95a64a80a7363,train,151984,python,qwen1.5,lc,ai,242.0,17.0,65.0,6.0,1.0
train:38403,96b6006c7e58102004712dda15f70e6faaafec04,train,38403,python,human,gh,human,1156.0,31.0,208.0,9.0,11.0
train:34950,ab8c582fdc962118aadb76eea1d38645ce88750e,train,34950,python,human,gh,human,787.0,31.0,190.0,9.0,9.0
train:145121,850c5927ab6a912108682276aa018292645ebfc2,train,145121,python,llama3.1,lc,ai,71.0,2.0,38.0,9.0,2.0
train:62447,5274ce6821f96198132f405c5d00a4d033cdf6c6,train,62447,python,human,cf,human,214.0,27.0,93.0,10.0,3.0
train:95097,ccae3ca8bfcdbbacbe168f3ab5a8d3bb80784c2b,train,95097,python,llama3.1,gh,ai,389.0,13.0,81.0,8.0,6.0
train:111883,c7bddff3124bf323f14dfc2a7c9dad12461aff18,train,111883,python,qwen1.5,gh,ai,65.0,2.0,21.0,5.0,1.0
train:171260,6212148c65d2d0a34d3b422b50371a6cebd9a83f,train,171260,python,codellama,lc,ai,81.0,4.0,24.0,6.0,1.0
train:78534,3f58afb855f2b04a27f51252a8b544fb2f97f86d,train,78534,python,human,cf,human,3040.0,93.0,1026.0,12.0,23.0
train:10303,02b34ad91d84eaada7a5c6091346656b46094010,train,10303,python,human,gh,human,1635.0,43.0,414.0,12.0,15.0
train:158232,09f1025d935af1f83f0076eec3f659059a897910,train,158232,python,qwen1.5,lc,ai,766.0,41.0,222.0,10.0,11.0
train:97924,054ee56433efc12e5b90cfaf5f7dc439953862c4,train,97924,python,nxcode,gh,ai,712.0,28.0,187.0,0.0,0.0
train:62826,98348a692c13ecb8670aee1be6d69a5dcaa9e04c,train,62826,python,human,cf,human,131.0,21.0,90.0,9.0,2.0
train:153272,8ea5b6622fd3508bdaba71c7f300f434309abe1b,train,153272,python,qwen1.5,lc,ai,518.0,25.0,184.0,11.0,8.0
train:44011,a8c1d4762cf46627aaba492f9d0c77180775d005,train,44011,python,human,gh,human,323.0,11.0,73.0,9.0,3.0
train:103202,ddb311be496c524af3ddb3f609157e99ce11e6db,train,103202,python,gpt,gh,ai,348.0,19.0,93.0,7.0,1.0
train:138725,3be980d8562c6c309f23bead96478d1660688a4f,train,138725,python,llama3.1,lc,ai,30.0,4.0,11.0,0.0,0.0
train:7583,4a267c523d047b19b4309b2037ec41dc65989dd3,train,7583,python,human,gh,human,275.0,9.0,55.0,7.0,2.0
train:82781,1094625236457b74dc25b5bdd9b252afe0890f75,train,82781,python,human,cf,human,2085.0,201.0,779.0,11.0,19.0
train:67043,7ac386cfee3143d748220840cffce5b170e79fef,train,67043,python,human,cf,human,772.0,55.0,282.0,9.0,9.0
train:130827,b6a739b896b32961207c525acd354dca06eb5030,train,130827,python,nxcode,lc,ai,53.0,1.0,12.0,0.0,0.0
train:4380,41038d67b37ba63a87b3c8d5167e29365bd0292f,train,4380,python,human,gh,human,401.0,20.0,94.0,8.0,3.0
train:38121,080af997ac8d753dfa12da172dcbc7c421b32b41,train,38121,python,human,gh,human,239.0,10.0,69.0,8.0,3.0
train:172054,91aa01de413cdeb53ef37a4cb60ed16598d40fd6,train,172054,python,codellama,lc,ai,134.0,4.0,0.0,0.0,0.0
train:23820,828ead2d1f995c0cde56980139ea583f77fb5c6e,train,23820,python,human,gh,human,246.0,7.0,60.0,8.0,2.0
train:86541,5c4403d11a435b8d09b509234a068efe871521d1,train,86541,python,human,cf,human,132.0,7.0,57.0,6.0,2.0
train:152386,884f92aaa2f798f770c2ab51b97a2b53f5431a1e,train,152386,python,qwen1.5,lc,ai,1988.0,49.0,164.0,33.0,2.0
train:107139,7eea9dce7bd8e5ff3877307803c5a14b9dacdc3d,train,107139,python,gpt,gh,ai,94.0,6.0,26.0,5.0,1.0
train:119426,dfaa7d88f840fe0b6faa4818619486234789b02e,train,119426,python,nxcode,lc,ai,447.0,14.0,110.0,12.0,8.0
train:27996,6196c8e107c439be1cff16ed9c67977840733248,train,27996,python,human,gh,human,613.0,14.0,134.0,10.0,7.0
train:7331,aaa404bed0fde698cb464553a400f260cee86805,train,7331,python,human,gh,human,562.0,15.0,119.0,14.0,7.0
train:52410,a3f314e0bb683b0c1d7c8aec094eafa4fd1b5cad,train,52410,python,human,gh,human,163.0,4.0,53.0,11.0,2.0
train:73976,b9202cbc8b4eff47828ff90d201b60103bac58e2,train,73976,python,human,cf,human,616.0,60.0,318.0,10.0,8.0
train:123493,ced0c70db31a3c8f2d57f702975b3d4c45e8076b,train,123493,python,nxcode,lc,ai,396.0,14.0,195.0,11.0,7.0
train:114758,4f69d287e7c6606365d38b0b5033d541f34ac6d6,train,114758,python,llama3.1,gh,ai,211.0,5.0,30.0,8.0,2.0
train:3946,1f370e97a01aa31f70980430bf3cb680a615a02f,train,3946,python,human,gh,human,1252.0,31.0,213.0,7.0,2.0
train:154321,d88eea25fb9396ee39b9467487e0ba8d84c88cef,train,154321,python,qwen1.5,lc,ai,1600.0,49.0,377.0,11.0,13.0
train:59411,1e3722c450bd4136ab2abf26fc2d74f21ba9f00e,train,59411,python,human,cf,human,538.0,35.0,243.0,13.0,4.0
train:121876,453c6fc1ffbb2b3b344a7c4630a35d0213bed796,train,121876,python,nxcode,lc,ai,233.0,11.0,48.0,6.0,1.0
train:45821,6d3b966f1e0334806742f4e7314af1f5b9d8e561,train,45821,python,human,gh,human,2523.0,72.0,524.0,0.0,0.0
train:135539,db36c785e92f5a5f2830e68351bed3e465cbf449,train,135539,python,llama3.1,lc,ai,285.0,11.0,83.0,8.0,1.0
train:72153,019c33bee894071426418f8f7f365ece129a91a1,train,72153,python,human,cf,human,924.0,60.0,429.0,12.0,6.0
train:162090,b12d2d939d9962041f0695269bf4c9e63cd85e10,train,162090,python,qwen1.5,lc,ai,389.0,11.0,94.0,0.0,0.0
train:101634,da952fc596b82ecf6273c6d8119389af818526f2,train,101634,python,gpt,gh,ai,845.0,40.0,203.0,7.0,1.0
train:172016,5726d3d4cd8f62e47f661ad10260d8450e67b45c,train,172016,python,codellama,lc,ai,90.0,4.0,26.0,5.0,2.0
train:70380,15b564149513c8933a5b4b80d03871f1e4adeb3d,train,70380,python,human,cf,human,1959.0,169.0,679.0,10.0,13.0
train:75726,1757711d92de63b98f313b2063f75eccefbb2654,train,75726,python,human,cf,human,193.0,10.0,89.0,8.0,4.0
train:132790,b8f24a24f73df957d564fb0c2e71db3eae1c3f62,train,132790,python,llama3.1,lc,ai,118.0,6.0,53.0,7.0,2.0
train:31268,b4092336ed001b452340e31410f12f528684e74c,train,31268,python,human,gh,human,3162.0,94.0,585.0,10.0,9.0
train:106178,db13c96b073ad7b1b914d408d9ef64e79a4abc18,train,106178,python,gpt,gh,ai,184.0,9.0,51.0,8.0,3.0
train:119226,55a81deadb269e185f59cf89ec05e71ad91e1297,train,119226,python,nxcode,lc,ai,180.0,8.0,51.0,8.0,3.0
train:174304,24f6fbf6da50a9bae869dd67ba01608698426390,train,174304,python,codellama,lc,ai,424.0,11.0,121.0,9.0,6.0
train:174917,14e530afb72b6b4c1d156586efc543a312064696,train,174917,python,codellama,lc,ai,195.0,7.0,54.0,7.0,1.0
train:101,bf22dd256b44df56a4f3447816a3d4c8671de522,train,101,python,human,gh,human,367.0,11.0,79.0,8.0,4.0
train:109943,cf84e664adfbf1ac88721197559b2cf58801382d,train,109943,python,nxcode,gh,ai,329.0,9.0,60.0,9.0,3.0
train:44937,b40c6ac57e7bba22c2e752fedf2cabba06d6321d,train,44937,python,human,gh,human,235.0,7.0,43.0,8.0,1.0
train:3559,8a199afe63e6d83a654907d4176c7b641a686e56,train,3559,python,human,gh,human,122.0,3.0,37.0,7.0,1.0
train:110809,8ab5d9d6a73060ba75a1f9da2f3f665dcc454b7f,train,110809,python,gpt,gh,ai,144.0,5.0,35.0,7.0,1.0
train:13951,9ce8934056a3cd1f4255388cdf3a692efa394654,train,13951,python,human,gh,human,726.0,18.0,154.0,10.0,9.0
train:163897,20885a96a93584d88eb704cace08445c87bfcc05,train,163897,python,codellama,lc,ai,277.0,5.0,114.0,8.0,4.0
train:156317,a41f49d4864d27bacde1e80866189a8656434772,train,156317,python,qwen1.5,lc,ai,852.0,30.0,221.0,12.0,8.0
train:160793,afb0e4edf87fe94a726c2aaa2b899fc9a6ef48f3,train,160793,python,llama3.1,lc,ai,179.0,5.0,63.0,7.0,1.0
train:44403,bef4aa358ac3d2b6311144b8f91e20b318300843,train,44403,python,human,gh,human,205.0,6.0,64.0,8.0,2.0
train:46337,478bb7451aefb8053f3ec54cb5c67439c9c00e00,train,46337,python,human,gh,human,308.0,8.0,71.0,7.0,2.0
train:176734,26badc9f60ec4d2618406c6dce874500f83b73e0,train,176734,python,codellama,lc,ai,47.0,3.0,25.0,5.0,1.0
train:155341,bd9e0d598f2778a559655fe118fb581f033c810c,train,155341,python,qwen1.5,lc,ai,683.0,22.0,205.0,0.0,0.0
train:147637,b1777061f1c77e80c21aeb89be113ff12faa2836,train,147637,python,qwen1.5,lc,ai,466.0,18.0,113.0,8.0,6.0
train:101619,a99077f1eea0bf59870db746743c9a1af92646ca,train,101619,python,codellama,gh,ai,405.0,11.0,58.0,6.0,4.0
train:132320,451598721b6f63b8afe77f92c1ab3710044010d8,train,132320,python,llama3.1,lc,ai,340.0,11.0,85.0,9.0,4.0
train:144275,bc04aa42844b0ae5d0e310c599d4e3f11c74019c,train,144275,python,llama3.1,lc,ai,126.0,5.0,54.0,7.0,1.0
train:133568,67160852fe699a3c0cc338ded811cbd5ccb283b1,train,133568,python,llama3.1,lc,ai,77.0,4.0,32.0,8.0,1.0
train:44271,aab7d5edbbb65d23eb0c5397a6edfe2c4f7c23cb,train,44271,python,human,gh,human,1174.0,27.0,166.0,7.0,4.0
train:114754,288507e9084ecb1c37c9fa05d7c4a5754951a59b,train,114754,python,llama3.1,gh,ai,318.0,15.0,75.0,7.0,1.0
train:44682,92b249a963a8a0874951cb40bbab402feb50ec76,train,44682,python,human,gh,human,94.0,5.0,43.0,9.0,1.0
train:91111,03f9995e5f02df44c496bef232bfa6734ff864a0,train,91111,python,codellama,cf,ai,548.0,25.0,233.0,10.0,9.0
train:158684,198ba9b6f93345b4d3d8389be1f01b1341f3e4c7,train,158684,python,qwen1.5,lc,ai,238.0,9.0,62.0,8.0,2.0
train:135752,35eb108ed33609b8d89aef868e456747f05aef5c,train,135752,python,llama3.1,lc,ai,559.0,17.0,197.0,8.0,1.0
train:12125,41e7d4618bb8a40b2769f84d8680e8930cf3d4e9,train,12125,python,human,gh,human,1105.0,19.0,209.0,7.0,5.0
train:53910,0e7273e6f73a90b98e6dbc5622902f579cd0e316,train,53910,python,human,gh,human,243.0,7.0,72.0,10.0,3.0
train:56158,de922c1e0d0bd08f796717dcb8e6f263e86dd675,train,56158,python,human,cf,human,470.0,42.0,234.0,9.0,6.0
train:31587,d453b343a5195da271e71e6a53f571ffb6d4cf05,train,31587,python,human,gh,human,698.0,18.0,158.0,7.0,4.0
train:36170,f65e4ecf17fe0b7d16b05332ccf1c14339f82e06,train,36170,python,human,gh,human,228.0,11.0,55.0,6.0,1.0
train:117800,698cca4c7ff387293e4917ca9f4c7d89a685c640,train,117800,python,qwen1.5,gh,ai,41.0,4.0,14.0,0.0,0.0
train:43801,b59107b50eadba6008a4d0ab320616db9743e048,train,43801,python,human,gh,human,241.0,6.0,63.0,8.0,2.0
train:30502,f5a127c88095085317465d960049c635ed5e145d,train,30502,python,human,gh,human,1342.0,33.0,179.0,7.0,9.0
train:163554,9bf462dda3505b44dc26cf35eca545da7cde7148,train,163554,python,qwen1.5,lc,ai,196.0,11.0,88.0,7.0,1.0
train:88555,75e0c480fef723943b00f7afe9f94f63be99f582,train,88555,python,human,cf,human,405.0,15.0,170.0,9.0,7.0
train:94815,351b68b6f42683add2eec2ed9ce4b9341ded99ad,train,94815,python,nxcode,gh,ai,227.0,10.0,67.0,8.0,2.0
train:144767,9dc60274aff36d3682dcb913d957f35874ab9f17,train,144767,python,llama3.1,lc,ai,335.0,9.0,76.0,9.0,3.0
train:92361,b46e8a394a384d76609a91aa3657af8b509aa01a,train,92361,python,gpt,cf,ai,1403.0,55.0,382.0,10.0,12.0
train:117895,99ce8d9c379e7d8675f9e3ee607cd3123a4db9b6,train,117895,python,llama3.1,gh,ai,165.0,7.0,39.0,7.0,1.0
train:126797,d2a3bed662ea14ac0d56128f1202cffb49ee13bc,train,126797,python,nxcode,lc,ai,155.0,11.0,66.0,6.0,1.0
train:146694,143b408e9076845206a7ab0acd6d3387aaaeb3e7,train,146694,python,codellama,lc,ai,197.0,9.0,68.0,7.0,2.0
train:52574,6396b19888d979139c6fc1c8c1410d04ca908ad8,train,52574,python,human,gh,human,158.0,4.0,43.0,8.0,2.0
train:36089,815b88b092d2b36f0cd373d2c648aede563b4ec0,train,36089,python,human,gh,human,853.0,22.0,163.0,12.0,9.0
train:158560,80819c3817fd21173d477889ced14d03cc7cff9d,train,158560,python,qwen1.5,lc,ai,205.0,12.0,51.0,5.0,1.0
train:114228,2874d38f655365b19fc91f9cf85efc181bbbe520,train,114228,python,gpt,gh,ai,773.0,27.0,175.0,8.0,1.0
train:161784,8a608a3295d9b83f01033d5733c42bdabd31a748,train,161784,python,qwen1.5,lc,ai,593.0,12.0,199.0,0.0,0.0
train:129393,1b40d35f3f1d5fe8b199812bf41c731f05497264,train,129393,python,nxcode,lc,ai,59.0,2.0,27.0,8.0,2.0
train:59913,713160c51c7571548e8126a042c2769768c97688,train,59913,python,human,cf,human,815.0,79.0,334.0,12.0,15.0
train:154150,ab4ae03a1adeb587c11aa69252018cc9dec18de8,train,154150,python,qwen1.5,lc,ai,131.0,2.0,47.0,10.0,2.0
train:141477,1979d17f2c7b8e6717d388200db3989335246f20,train,141477,python,llama3.1,lc,ai,462.0,22.0,153.0,9.0,1.0
train:64720,5dc8f258364b4865fb1156bfffb151157cc50677,train,64720,python,human,cf,human,3651.0,314.0,1464.0,11.0,49.0
train:55607,b474b760e0e67f2afa6bbf264fc74ed5bbdce3c5,train,55607,python,human,cf,human,930.0,60.0,356.0,12.0,19.0
train:76428,9f6083e63212e2e9309c492f7a4493ddc7dfaabd,train,76428,python,human,cf,human,1944.0,80.0,741.0,11.0,21.0
train:79549,2947d1106cefb3f121269ce15fcd1093c230e313,train,79549,python,human,cf,human,433.0,51.0,252.0,9.0,8.0
train:54441,1cff80eefc2c80f6482fa7cec5ed405ad20c717c,train,54441,python,human,gh,human,374.0,15.0,90.0,8.0,5.0
train:125884,02180d1541c165aef09390393add4596ea67ff6c,train,125884,python,nxcode,lc,ai,230.0,10.0,64.0,6.0,1.0
train:63842,a7b9966176de54ee9adfb488b9fd7a70a07d9b02,train,63842,python,human,cf,human,405.0,46.0,175.0,9.0,5.0
train:165540,740fe39224ed075991a8e46bdcb0bf7d24d4ec68,train,165540,python,codellama,lc,ai,234.0,7.0,82.0,7.0,4.0
train:114036,ed179e68d512d5600f685f59fefd5d189a7bf87b,train,114036,python,llama3.1,gh,ai,191.0,8.0,48.0,6.0,2.0
train:113215,fd0726d6775ed4999f199f8d6bf4d9579b969e7f,train,113215,python,codellama,gh,ai,32.0,4.0,13.0,2.0,1.0
train:156413,9d824d2fc2f0e0d2a0727885ab3dd66eeb971c00,train,156413,python,qwen1.5,lc,ai,895.0,29.0,171.0,9.0,4.0
train:89273,4eb51104a5c6107daeb3fd2d917b474457fcb801,train,89273,python,codellama,cf,ai,150.0,7.0,53.0,8.0,2.0
train:129833,8f9284065988c9287367b93baffd00832e448f92,train,129833,python,nxcode,lc,ai,27.0,1.0,10.0,0.0,0.0
train:12995,8765399a9e6450fe031297507abc1c9eec0b57c2,train,12995,python,human,gh,human,171.0,6.0,40.0,7.0,1.0
train:131845,2cf3d78f92f7f61ab8d009ae1482894994c1e2af,train,131845,python,nxcode,lc,ai,83.0,7.0,44.0,5.0,1.0
train:68140,c7df065fab7613c7bd2db3dd52d242083ad53e13,train,68140,python,human,cf,human,377.0,39.0,179.0,8.0,3.0
train:18526,e06855fa614b41ce6c91dcbb849a274bc3c6801a,train,18526,python,human,gh,human,129.0,4.0,36.0,9.0,2.0
train:99623,02411b812cc4d4c3362bc4abe0fc3670b74de8b0,train,99623,python,gpt,gh,ai,813.0,29.0,187.0,9.0,8.0
train:152327,45ae271d73086b47b8c260829f20746e408099f8,train,152327,python,qwen1.5,lc,ai,372.0,17.0,120.0,9.0,4.0
train:10256,3a57b8d608240c1c7ce12aebc825123b632c2a20,train,10256,python,human,gh,human,105.0,5.0,41.0,6.0,1.0
train:73041,90c686487a2d38258308279fa82814c278a62f6c,train,73041,python,human,cf,human,469.0,53.0,201.0,9.0,9.0
train:69486,52e4bce9868ce50196ccb3b0559caa74c87229ab,train,69486,python,human,cf,human,231.0,18.0,144.0,9.0,6.0
train:43173,33bede64c031288118c76a58672052c99ea96704,train,43173,python,human,gh,human,282.0,12.0,82.0,7.0,2.0
train:138257,d314cbd8881f29f49570058ef7ed0983028f0f69,train,138257,python,llama3.1,lc,ai,101.0,5.0,48.0,7.0,1.0
train:30777,365aeb8979e2399c94c31beee3bda6504d0ea8e1,train,30777,python,human,gh,human,203.0,7.0,40.0,7.0,1.0
train:154698,431b17b2650ae4c6b8901c851f815247a89f5473,train,154698,python,qwen1.5,lc,ai,145.0,8.0,52.0,8.0,3.0
train:53101,7345551a012b63ee14c5081ed9d03d326eeaf993,train,53101,python,human,gh,human,3053.0,84.0,695.0,12.0,8.0
train:137725,0608c45db9f9cfed147052498c25297c839b47ad,train,137725,python,llama3.1,lc,ai,84.0,4.0,41.0,6.0,1.0
train:28078,1b47283586df107683833064f21b5a99deb84a14,train,28078,python,human,gh,human,1606.0,29.0,238.0,8.0,4.0
train:137753,bb02ed2d32dad738ec2de3ee68b3f91967f58923,train,137753,python,llama3.1,lc,ai,80.0,3.0,29.0,6.0,2.0
train:10324,f2d1d1ed655b026c1aa352eeec729a81f4e7f1a9,train,10324,python,human,gh,human,145.0,4.0,40.0,8.0,1.0
train:111903,2a635014d37da53ad92002f19f272031a1429c0d,train,111903,python,qwen1.5,gh,ai,457.0,14.0,89.0,8.0,3.0
train:153867,8c97cbda8b32e8250394346ce0082145d3610d09,train,153867,python,qwen1.5,lc,ai,488.0,15.0,106.0,10.0,4.0
train:75371,9d4fceaca5f5d6b5c3a44d39cae81e8e5aef3383,train,75371,python,human,cf,human,2249.0,88.0,751.0,11.0,13.0
train:86961,a97c09956c49e43cd17de435b55376f24c31185d,train,86961,python,human,cf,human,431.0,35.0,195.0,9.0,4.0
train:163143,f479983143a1c98e691237048fbb8e9d7ffd69ff,train,163143,python,qwen1.5,lc,ai,137.0,5.0,46.0,9.0,2.0
train:17166,a6c85f503af3408641f3acc7a588eec9c93ffa9b,train,17166,python,human,gh,human,342.0,8.0,80.0,8.0,1.0
train:95845,d4671b25f38759566fa989f6018e595d3d4fa2cf,train,95845,python,gpt,gh,ai,772.0,33.0,156.0,9.0,5.0
train:175981,5162cb5e583964c124809b5435b24f5f5857d616,train,175981,python,codellama,lc,ai,134.0,7.0,49.0,6.0,2.0
train:129059,9b461167dd6ebfd525cebbfb98b57e3f4b91ded4,train,129059,python,nxcode,lc,ai,27.0,1.0,8.0,0.0,0.0
train:44969,0e4da2d0639b234fec41d7ac828b3036e2d592d8,train,44969,python,human,gh,human,995.0,26.0,196.0,11.0,5.0
train:166746,eaaa6b0ee9dc20de35339090ce491b363e1e54f7,train,166746,python,codellama,lc,ai,832.0,19.0,222.0,0.0,0.0
train:81225,1938e254ae1b7cee3dd7f7824bf88a46451fba89,train,81225,python,human,cf,human,1176.0,91.0,527.0,9.0,12.0
train:88142,fcd79760e4499acb5d8710610863e150cceca28a,train,88142,python,human,cf,human,338.0,27.0,172.0,13.0,7.0
train:171019,1b7a586cb00bc515e6cd63190009ef5744aa4dfe,train,171019,python,codellama,lc,ai,286.0,8.0,79.0,10.0,1.0
train:24476,f648275d3b6f1caa16ec378cca9f99423905ab65,train,24476,python,human,gh,human,302.0,8.0,67.0,7.0,1.0
train:72049,677e77a219be1af1c112623e83a5137828ef0b15,train,72049,python,human,cf,human,1145.0,103.0,525.0,12.0,23.0
train:44743,164cc28e32cefbe4b263bc543a9e0c57e7a524f9,train,44743,python,human,gh,human,478.0,17.0,80.0,8.0,3.0
train:135170,02725127571740d9a19a29dcd496688b2dda2121,train,135170,python,llama3.1,lc,ai,1207.0,40.0,339.0,10.0,11.0
train:2996,dd0ec31d156587f495b91f05126e2444c24fcc35,train,2996,python,human,gh,human,293.0,10.0,52.0,8.0,3.0
train:42660,f15dba5d752a80f3f11aa3ed49ea16dd05c1ff48,train,42660,python,human,gh,human,177.0,5.0,41.0,7.0,2.0
train:132926,177c91449923d5efe0d24423b622b3c6280de673,train,132926,python,llama3.1,lc,ai,380.0,19.0,134.0,8.0,2.0
train:34794,27bc915f8591af0448031835ebe3e7485666e31b,train,34794,python,human,gh,human,177.0,6.0,50.0,8.0,4.0
train:117236,d363dbce4d9adcf2161ea6d02a9df80977617f9b,train,117236,python,nxcode,gh,ai,126.0,5.0,37.0,7.0,2.0
train:21237,3b02678c02e688d6a83a604af297bfbe9cafbc55,train,21237,python,human,gh,human,461.0,11.0,117.0,9.0,6.0
train:3695,e56bb94ded314585b005fa3b53c8dfd57c76935b,train,3695,python,human,gh,human,256.0,6.0,76.0,11.0,3.0
train:17405,4d9756270ead1263b8350750795db1ad6461f1f1,train,17405,python,human,gh,human,235.0,7.0,47.0,8.0,1.0
train:152250,83127ef2f5a517c313d7c1641ead6cc196b93000,train,152250,python,qwen1.5,lc,ai,56.0,3.0,14.0,0.0,0.0
train:165526,f145f3eef7826b1406f9af5bd60893d19b42d603,train,165526,python,codellama,lc,ai,97.0,2.0,25.0,6.0,2.0
